STATIONS_ID,Date,Sunshine duration daily total,Daily amount of precipitation,Daily mean temperature,Daily mean of the relative humidity,Daily mean wind speed
1078,18/09/2016 00:00,1.6,0,16.7,83,3.2
1078,19/09/2016 00:00,0.4,0,14.9,74,2.1
1078,20/09/2016 00:00,0,0,14.7,79,1.3
1078,21/09/2016 00:00,10,0,15.5,63,2
1078,22/09/2016 00:00,8.1,0,15,68,2.2
1078,23/09/2016 00:00,5.6,0,15.5,73,2.7
1078,24/09/2016 00:00,11,0,17.3,64,3.6
1078,25/09/2016 00:00,10.5,0,18.9,59,5.3
1078,26/09/2016 00:00,7.3,0,15.1,71,1.9
1078,27/09/2016 00:00,10.5,0,14.8,74,1.6
1078,28/09/2016 00:00,4.4,0,17.9,65,5.3
1078,29/09/2016 00:00,4.5,2,18.4,72,7
1078,30/09/2016 00:00,3.7,0.1,15.1,76,4.3
1078,01/10/2016 00:00,2,3.1,14.3,82,3.3
1078,02/10/2016 00:00,0.9,0.8,12.4,82,6.3
1078,03/10/2016 00:00,3.8,3.3,13.7,85,3.4
1078,04/10/2016 00:00,5.1,0,12.6,78,4
1078,05/10/2016 00:00,10.5,0,9.8,70,5.1
1078,06/10/2016 00:00,0.6,0,8.7,81,3.9
1078,07/10/2016 00:00,0.6,0.2,11.8,83,3
1078,08/10/2016 00:00,5.8,0,9.5,79,2.9
1078,09/10/2016 00:00,4.3,0.1,8.3,80,1.5
1078,10/10/2016 00:00,0.8,0.1,8.5,83,1.7
1078,11/10/2016 00:00,2.9,1.6,7.4,87,2
1078,12/10/2016 00:00,0,0,8.7,86,4
1078,13/10/2016 00:00,4.1,0,8.9,76,4.7
1078,14/10/2016 00:00,0.4,0.8,10,78,2.9
1078,15/10/2016 00:00,2.8,0.5,11.8,85,4.4
1078,16/10/2016 00:00,9.4,0,13.6,73,4.8
1078,17/10/2016 00:00,0.7,0,12.9,85,3.3
1078,18/10/2016 00:00,3.9,3.7,11.2,87,5
1078,19/10/2016 00:00,0.1,12.6,8.5,90,5.9
1078,20/10/2016 00:00,0,2.3,7.6,96,2
1078,21/10/2016 00:00,0.6,4.3,7.6,92,3.1
1078,22/10/2016 00:00,1.1,0,7.9,90,2.4
1078,23/10/2016 00:00,4,0,4.1,95,1.5
1078,24/10/2016 00:00,0,4.4,8.7,97,1.6
1078,25/10/2016 00:00,0,0,9.4,96,1.9
1078,26/10/2016 00:00,2,0,9.7,86,1.7
1078,27/10/2016 00:00,0,0,11.1,88,3.6
1078,28/10/2016 00:00,0,0,12.2,91,4.4
1078,29/10/2016 00:00,6.5,0,10.9,87,2.2
1078,30/10/2016 00:00,8,0,9.3,87,1.6
1078,31/10/2016 00:00,8.9,0,9.9,84,2.4
1078,01/11/2016 00:00,5.1,0.2,10.1,87,2.8
1078,02/11/2016 00:00,2,4.2,7.5,90,3.7
1078,03/11/2016 00:00,0.1,0,7.2,91,2.9
1078,04/11/2016 00:00,1.1,2.5,7.4,81,4.5
1078,05/11/2016 00:00,1.1,0,7.8,86,4.4
1078,06/11/2016 00:00,2.1,0.5,5.8,88,5.8
1078,07/11/2016 00:00,0,2.3,5.1,93,2.7
1078,08/11/2016 00:00,0.5,0.6,2.7,88,2.9
1078,09/11/2016 00:00,0,8.3,3,92,4.6
1078,10/11/2016 00:00,0,8.4,5,96,3.2
1078,11/11/2016 00:00,0,0,3.6,88,3.6
1078,12/11/2016 00:00,6.4,0,2.3,77,4.5
1078,13/11/2016 00:00,0.1,0,3.7,73,4.1
1078,14/11/2016 00:00,1.8,0.8,2.6,71,4.9
1078,15/11/2016 00:00,0,9.2,6.5,98,5.2
1078,16/11/2016 00:00,0,9.5,11.7,95,6
1078,17/11/2016 00:00,0.6,3.3,10.9,83,7.3
1078,18/11/2016 00:00,2.6,3.2,7.9,82,6.8
1078,19/11/2016 00:00,0.9,0,6.3,78,5.8
1078,20/11/2016 00:00,0.6,1.2,10.2,71,9
1078,21/11/2016 00:00,0,3,13.1,76,6.5
1078,22/11/2016 00:00,0.8,0.1,12,75,5.8
1078,23/11/2016 00:00,0.5,0.2,10.1,90,2.1
1078,24/11/2016 00:00,1.3,0,8.5,84,5.7
1078,25/11/2016 00:00,7.7,0,5,73,4.8
1078,26/11/2016 00:00,0,0.4,4,85,1.7
1078,27/11/2016 00:00,0.3,0,3.7,94,1.5
1078,28/11/2016 00:00,6.8,0,0.4,85,3.2
1078,29/11/2016 00:00,7.5,0,-2,78,1.6
1078,30/11/2016 00:00,5.2,0,0.5,71,3.5
1078,01/12/2016 00:00,0,0.1,5,87,4.7
1078,02/12/2016 00:00,0,1.4,5.4,95,2.8
1078,03/12/2016 00:00,2.5,0,-2.5,99,1
1078,04/12/2016 00:00,7.3,0,-2.6,83,1.2
1078,05/12/2016 00:00,7.2,0,1.4,69,3.3
1078,06/12/2016 00:00,6.9,0,1.3,82,2.8
1078,07/12/2016 00:00,0.9,0,3.8,78,6
1078,08/12/2016 00:00,2.5,0,6.1,71,6.1
1078,09/12/2016 00:00,0,0,8.8,84,4.5
1078,10/12/2016 00:00,1.5,1.9,7.7,88,4.1
1078,11/12/2016 00:00,0.1,1.6,8.5,88,6.1
1078,12/12/2016 00:00,0,0,7.1,94,2.3
1078,13/12/2016 00:00,0,2.8,6.2,93,3.9
1078,14/12/2016 00:00,0.8,0,7.9,95,3.2
1078,15/12/2016 00:00,0.4,0,7.7,86,6.1
1078,16/12/2016 00:00,6.5,0,4.7,81,6.4
1078,17/12/2016 00:00,1.3,0.1,4.8,89,3
1078,18/12/2016 00:00,0,0,6,97,2.2
1078,19/12/2016 00:00,6.9,0,3.8,86,2.1
1078,20/12/2016 00:00,6.6,0,0.8,86,2.5
1078,21/12/2016 00:00,4.8,6.9,2.5,83,6.5
1078,22/12/2016 00:00,0,3.8,4.9,95,4.6
1078,23/12/2016 00:00,0.9,0.8,5.2,90,5.4
1078,24/12/2016 00:00,0.8,0.7,7.4,85,6.4
1078,25/12/2016 00:00,0,0.3,8.8,93,7.4
1078,26/12/2016 00:00,1.9,2.4,7.5,85,6.3
1078,27/12/2016 00:00,5.7,0,5,87,4.2
1078,28/12/2016 00:00,0,0,4.4,90,2
1078,29/12/2016 00:00,7.1,0,1.4,84,3.1
1078,30/12/2016 00:00,6.9,0,1.2,86,3.5
1078,31/12/2016 00:00,0.7,0,-0.9,85,3.3
1078,01/01/2017 00:00,4.3,3.9,-0.8,81,4.9
1078,02/01/2017 00:00,2.9,0.2,1.3,95,2.8
1078,03/01/2017 00:00,0.1,2,1.7,92,5.5
1078,04/01/2017 00:00,2.1,0.7,4.1,87,6.6
1078,05/01/2017 00:00,6.5,0,-0.5,77,2.9
1078,06/01/2017 00:00,6.8,0,-4.8,77,3
1078,07/01/2017 00:00,0,2,-2.4,84,4.4
1078,08/01/2017 00:00,0,0,2.1,100,1.3
1078,09/01/2017 00:00,0.3,5.5,3.3,90,4.4
1078,10/01/2017 00:00,0.1,0.2,3.5,86,4.9
1078,11/01/2017 00:00,0.1,2.8,5.3,79,6.5
1078,12/01/2017 00:00,1.9,13.2,4.8,73,6.6
1078,13/01/2017 00:00,1.6,2.1,2.2,82,7.2
1078,14/01/2017 00:00,2.4,1.7,2,77,5.6
1078,15/01/2017 00:00,1.6,0,0,87,2.4
1078,16/01/2017 00:00,2.3,0,-0.2,80,1.9
1078,17/01/2017 00:00,6.8,0,-2.9,77,2.2
1078,18/01/2017 00:00,4,0,-3.2,77,1.8
1078,19/01/2017 00:00,7.3,0,-2.3,68,1.4
1078,20/01/2017 00:00,5.9,0,-1.8,68,1.5
1078,21/01/2017 00:00,7.6,0,-0.6,68,1.9
1078,22/01/2017 00:00,7.1,0,-2.2,65,1.9
1078,23/01/2017 00:00,0,1.5,-3.3,85,1.3
1078,24/01/2017 00:00,0,0,-0.1,84,2
1078,25/01/2017 00:00,3.1,0,-1.3,68,3.1
1078,26/01/2017 00:00,7.7,0,-2,68,3
1078,27/01/2017 00:00,3.8,0,2,54,6
1078,28/01/2017 00:00,3.3,1.5,5,52,5.2
1078,29/01/2017 00:00,2.2,3.3,5,75,5.2
1078,30/01/2017 00:00,0,3.3,5.3,87,5.6
1078,31/01/2017 00:00,0,0,2.9,82,1.9
1078,01/02/2017 00:00,3.1,0.3,3.7,71,6.8
1078,02/02/2017 00:00,3.2,0.8,7.8,78,6.9
1078,03/02/2017 00:00,0.5,1.4,8.8,78,5
1078,04/02/2017 00:00,0.1,4.8,6.3,79,4.6
1078,05/02/2017 00:00,4.4,0,5.7,77,3.4
1078,06/02/2017 00:00,1,0,3.3,78,2.1
1078,07/02/2017 00:00,0,1.8,4.4,80,3
1078,08/02/2017 00:00,0,0,3.1,78,3
1078,09/02/2017 00:00,2.5,0,0.6,73,3.3
1078,10/02/2017 00:00,0,2.1,-0.1,70,3
1078,11/02/2017 00:00,0,6.8,1,85,2.4
1078,12/02/2017 00:00,3.9,0,3.3,76,3.6
1078,13/02/2017 00:00,8.3,0,2.8,69,3.4
1078,14/02/2017 00:00,9.1,0,4.5,55,3.7
1078,15/02/2017 00:00,8.6,0,8.9,51,3.8
1078,16/02/2017 00:00,4.9,0,8.8,68,3.2
1078,17/02/2017 00:00,0,1.5,6.3,85,3.6
1078,18/02/2017 00:00,0.5,0,6,75,1.7
1078,19/02/2017 00:00,0.8,1.2,4.8,81,3.9
1078,20/02/2017 00:00,0,4.5,8.6,89,5.7
1078,21/02/2017 00:00,4.1,0.7,10.3,79,4.8
1078,22/02/2017 00:00,0,15.3,10.1,84,8.7
1078,23/02/2017 00:00,0.9,2.3,8.9,76,11.5
1078,24/02/2017 00:00,5.3,0,4.8,71,5.5
1078,25/02/2017 00:00,4.4,0,4.9,68,5.3
1078,26/02/2017 00:00,0.9,0,9.6,62,6.7
1078,27/02/2017 00:00,0.1,8.6,10.6,63,8.1
1078,28/02/2017 00:00,0.9,5.9,5.3,70,7.6
1078,01/03/2017 00:00,1.5,5.5,6,79,6.2
1078,02/03/2017 00:00,0.2,0.5,7.2,62,9
1078,03/03/2017 00:00,1.9,0,7.6,57,6.4
1078,04/03/2017 00:00,0.3,8.5,11.2,61,4.6
1078,05/03/2017 00:00,3.6,7.2,7.6,72,6.7
1078,06/03/2017 00:00,0.1,2,6.3,80,4.2
1078,07/03/2017 00:00,0.7,1,6,82,3.5
1078,08/03/2017 00:00,0,16.4,5.6,87,5.3
1078,09/03/2017 00:00,1.6,1.3,8,81,4.4
1078,10/03/2017 00:00,6.7,0,7.2,65,2.1
1078,11/03/2017 00:00,8.3,0,9.1,52,3.4
1078,12/03/2017 00:00,5.7,0,10.1,41,4.4
1078,13/03/2017 00:00,7.5,0,9.2,55,3.4
1078,14/03/2017 00:00,5.3,0,9.5,71,3.2
1078,15/03/2017 00:00,5.1,0,9.9,70,2.1
1078,16/03/2017 00:00,10.6,0,9.6,64,2.4
1078,17/03/2017 00:00,0.9,2.9,9.1,60,4.8
1078,18/03/2017 00:00,0,11.2,9.3,87,6.6
1078,19/03/2017 00:00,0.1,0,11.3,78,7.2
1078,20/03/2017 00:00,0,1,11.1,72,8.4
1078,21/03/2017 00:00,0.2,1.1,8.3,67,5
1078,22/03/2017 00:00,8.2,0,6.7,59,4
1078,23/03/2017 00:00,10.1,0,8.8,65,4.2
1078,24/03/2017 00:00,9.5,0,9.5,62,4.3
1078,25/03/2017 00:00,11.4,0,9.8,47,5.5
1078,26/03/2017 00:00,10.6,0,9.4,60,3.6
1078,27/03/2017 00:00,11.9,0,11,46,2.9
1078,28/03/2017 00:00,10.8,0,14,45,4.3
1078,29/03/2017 00:00,0.9,0,12.8,68,5
1078,30/03/2017 00:00,7.9,0,16.6,54,4.1
1078,31/03/2017 00:00,7.8,0.5,17.1,52,5.1
1078,01/04/2017 00:00,2.2,1.6,12.8,76,2.8
1078,02/04/2017 00:00,9,0,12.2,68,2.3
1078,03/04/2017 00:00,6.9,0,9.7,72,2.2
1078,04/04/2017 00:00,9.4,0,9.1,64,1.9
1078,05/04/2017 00:00,1.3,0.1,7.8,70,3.3
1078,06/04/2017 00:00,1,0,8,69,3.3
1078,07/04/2017 00:00,0,0,9.7,69,2.2
1078,08/04/2017 00:00,4.7,0,11.1,67,1.8
1078,09/04/2017 00:00,12,0,12.1,60,1.5
1078,10/04/2017 00:00,2.7,0,11,60,4.5
1078,11/04/2017 00:00,2.8,0,8.8,65,2.9
1078,12/04/2017 00:00,0.5,0.4,10,67,5.6
1078,13/04/2017 00:00,0.9,0,9.7,67,4.5
1078,14/04/2017 00:00,0.1,0.1,7.2,72,2.4
1078,15/04/2017 00:00,1.3,0.6,8.7,67,5
1078,16/04/2017 00:00,1.7,13.2,7.5,70,3.4
1078,17/04/2017 00:00,4.1,0.7,6.5,67,4.5
1078,18/04/2017 00:00,7.5,0.2,5.5,65,4
1078,19/04/2017 00:00,7.6,0,3.9,54,4
1078,20/04/2017 00:00,13.1,0,4.9,57,1.5
1078,21/04/2017 00:00,0.1,1,9.1,61,3.7
1078,22/04/2017 00:00,2,0.2,8.2,64,4.8
1078,23/04/2017 00:00,3.2,0,6.6,65,3.3
1078,24/04/2017 00:00,4.4,1.7,9.4,58,4.5
1078,25/04/2017 00:00,4.9,0.3,7.2,62,5
1078,26/04/2017 00:00,5.4,0,5,67,2.5
1078,27/04/2017 00:00,8.9,0,6.2,62,2.4
1078,28/04/2017 00:00,1,0.1,6.9,67,2.8
1078,29/04/2017 00:00,9.1,0,8,57,2.1
1078,30/04/2017 00:00,13.4,0.1,11.9,46,5.1
1078,01/05/2017 00:00,0,6.2,10.6,72.79,3.2
1078,02/05/2017 00:00,0.233,8.8,9.2,85.29,2.4
1078,03/05/2017 00:00,2.467,4.2,10.8,77.21,2.8
1078,04/05/2017 00:00,0.367,0.2,10.7,77.29,4.5
1078,05/05/2017 00:00,1.15,0,9.5,77.71,3.1
1078,06/05/2017 00:00,11.417,0,13.6,65.13,3.6
1078,07/05/2017 00:00,1.8,0.1,12.9,74.17,3.6
1078,08/05/2017 00:00,0.7,0.9,9.3,71.67,3.3
1078,09/05/2017 00:00,11.017,0,8.2,59.33,2.1
1078,10/05/2017 00:00,14.15,0,10.3,55.71,1.8
1078,11/05/2017 00:00,7.567,0.4,15.5,55.79,3.3
1078,12/05/2017 00:00,5.633,2.1,17.3,66.67,4
1078,13/05/2017 00:00,8.45,0,17.4,65.46,4.1
1078,14/05/2017 00:00,5.45,0.8,15.8,67.46,3.3
1078,15/05/2017 00:00,12.517,0,16.6,48.13,2
1078,16/05/2017 00:00,7.167,0,21.2,48.83,3.1
1078,17/05/2017 00:00,13.033,0.7,24.3,37.58,5.8
1078,18/05/2017 00:00,0.667,8.3,18,77,2.8
1078,19/05/2017 00:00,0,1.9,13.6,80.92,4.2
1078,20/05/2017 00:00,8.933,0,13.1,64.63,3.6
1078,21/05/2017 00:00,12.533,0,15.4,54.46,2.5
1078,22/05/2017 00:00,12.183,0,18.4,50.88,2.8
1078,23/05/2017 00:00,11.333,0,19.3,49.38,4.9
1078,24/05/2017 00:00,3.133,0,16.9,62.88,3.2
1078,25/05/2017 00:00,10.667,0,16.5,66.71,2.6
1078,26/05/2017 00:00,15.033,0,19.9,58.13,3.1
1078,27/05/2017 00:00,15,0,24.8,41,5.2
1078,28/05/2017 00:00,7.45,2,21.9,67.25,2.2
1078,29/05/2017 00:00,12.1,5.5,26,56.38,3
1078,30/05/2017 00:00,4.933,0,21.2,64.88,3.8
1078,31/05/2017 00:00,8.25,0,18.4,60.58,3.2
1078,01/06/2017 00:00,14,0,18.9,57.58,1.9
1078,02/06/2017 00:00,10.167,0.3,22.1,55.75,2.3
1078,03/06/2017 00:00,5.767,3.7,20.7,65.54,3.2
1078,04/06/2017 00:00,3.75,0,16.7,64.58,3.6
1078,05/06/2017 00:00,10.583,0,17.2,51.58,3.1
1078,06/06/2017 00:00,5.35,2.5,16,58.25,8.4
1078,07/06/2017 00:00,3.983,1.3,14.3,58.58,8.4
1078,08/06/2017 00:00,7.3,0,18.9,53.58,5.5
1078,09/06/2017 00:00,3.933,5.7,17.8,62.17,4.5
1078,10/06/2017 00:00,13.017,0,18.1,56.71,3.2
1078,11/06/2017 00:00,5.417,0.4,22.7,51.5,4.5
1078,12/06/2017 00:00,4.95,0,17.3,53.83,6
1078,13/06/2017 00:00,4.867,0,16.8,61.67,3
1078,14/06/2017 00:00,14.683,0,18.7,55.42,2.2
1078,15/06/2017 00:00,9.033,10.1,21.5,59.08,3.8
1078,16/06/2017 00:00,4.567,0,17.2,59,5.4
1078,17/06/2017 00:00,0.05,0,17.5,69.17,2.2
1078,18/06/2017 00:00,12.117,0,21.5,62.29,2
1078,19/06/2017 00:00,15.083,0,23.7,51.08,2.5
1078,20/06/2017 00:00,13.35,0,24.3,53.46,3.1
1078,21/06/2017 00:00,14.383,0,23.3,51.17,3.1
1078,22/06/2017 00:00,11.9,0,26.7,48.46,5.8
1078,23/06/2017 00:00,5.867,0,21.8,55.25,5.4
1078,24/06/2017 00:00,1.167,0.3,18.1,67.08,5.7
1078,25/06/2017 00:00,1,0,19.6,63.96,6.3
1078,26/06/2017 00:00,10,0.1,19.6,54.38,4.1
1078,27/06/2017 00:00,0,0.9,18.2,68,3.3
1078,28/06/2017 00:00,3,8.1,19.5,79.46,4
1078,29/06/2017 00:00,1.4,0,19,68.88,4.1
1078,30/06/2017 00:00,3.633,5.8,18.5,64.46,5.4
1078,01/07/2017 00:00,0.567,3.4,16,88.33,3.9
1078,02/07/2017 00:00,3.933,0,16.8,75.04,4.4
1078,03/07/2017 00:00,9.267,0,17.6,60.38,3.5
1078,04/07/2017 00:00,6.583,0,19.3,65.29,2.9
1078,05/07/2017 00:00,10.083,0,21.5,60.42,2.3
1078,06/07/2017 00:00,7.717,0.8,21.9,66.88,2.2
1078,07/07/2017 00:00,9.933,0,23.4,62.29,4.4
1078,08/07/2017 00:00,4.933,0,22.2,63.75,2.4
1078,09/07/2017 00:00,7.917,0.2,21.7,60.08,2.3
1078,10/07/2017 00:00,4.083,0,21.5,62.46,3.2
1078,11/07/2017 00:00,3.733,5.8,19.2,66.54,5.3
1078,12/07/2017 00:00,0.833,15.8,16.1,82.79,4.9
1078,13/07/2017 00:00,9.95,0,15.4,63.75,1.7
1078,14/07/2017 00:00,4.45,2.6,15.6,72.5,2.9
1078,15/07/2017 00:00,4.6,0.1,17.3,63.58,2.8
1078,16/07/2017 00:00,0.25,4.1,19.6,73.13,3.8
1078,17/07/2017 00:00,7.583,0,20,67.17,2.6
1078,18/07/2017 00:00,13.7,0,21.3,57.46,3.3
1078,19/07/2017 00:00,9.033,18.1,23.3,65.33,4.1
1078,20/07/2017 00:00,3.333,0.5,21.6,71.17,5.8
1078,21/07/2017 00:00,13.5,0.3,19.5,55.25,2.2
1078,22/07/2017 00:00,8.7,7,22.6,60.21,3.8
1078,23/07/2017 00:00,5.1,2.3,17.8,69.75,6.1
1078,24/07/2017 00:00,1.267,13.2,15.4,83.63,2.3
1078,25/07/2017 00:00,0,17.1,15.6,88.5,4.7
1078,26/07/2017 00:00,5.367,1.1,19.1,70.08,4.2
1078,27/07/2017 00:00,2.8,0,18.6,73.88,4.2
1078,28/07/2017 00:00,3.867,0.6,17.6,67.63,5.5
1078,29/07/2017 00:00,4.617,0,21.9,64.5,5.8
1078,30/07/2017 00:00,6.667,2.7,22.9,60.96,6.5
1078,31/07/2017 00:00,11.217,0.2,20.1,64.46,3.4
1078,01/08/2017 00:00,0.55,0,18.6,78.04,2.1
1078,02/08/2017 00:00,1.183,8.1,18.9,77.21,3
1078,03/08/2017 00:00,4.65,0.4,20.5,73.04,5.2
1078,04/08/2017 00:00,1.217,1.8,19.2,65.04,5.8
1078,05/08/2017 00:00,1.367,15.8,16.1,85.08,2.5
1078,06/08/2017 00:00,10.4,0,16.3,70.25,2.3
1078,07/08/2017 00:00,12.1,0,18.6,59.08,2.3
1078,08/08/2017 00:00,1.717,15.2,16.9,79.75,3.5
1078,09/08/2017 00:00,7.133,9,17.5,69.29,3.8
1078,10/08/2017 00:00,0,11.6,15.8,88.54,1.7
1078,11/08/2017 00:00,0,0.1,16.2,82.46,2.2
1078,12/08/2017 00:00,0.2,2.3,16.2,85.71,5
1078,13/08/2017 00:00,9.1,0,18,76.04,2.4
1078,14/08/2017 00:00,8.55,0,19.3,72.13,2.3
1078,15/08/2017 00:00,3.05,1.6,21,76.79,4.6
1078,16/08/2017 00:00,4.55,0,19.7,75.96,1.8
1078,17/08/2017 00:00,0.367,5,19.4,78.75,5
1078,18/08/2017 00:00,0.167,0.6,17.8,85.04,3.9
1078,19/08/2017 00:00,3.167,0.1,15.3,76.29,6.1
1078,20/08/2017 00:00,3.333,0,15.5,73.58,4.4
1078,21/08/2017 00:00,11.25,0,16.3,68.58,1.5
1078,22/08/2017 00:00,8.05,0,17.7,65.25,2.3
1078,23/08/2017 00:00,10.433,0,20.4,62,3.7
1078,24/08/2017 00:00,5.467,0,19.2,69.92,3.8
1078,25/08/2017 00:00,5.933,0,19,68.71,1.9
1078,26/08/2017 00:00,3.867,0,20.2,76.04,1.9
1078,27/08/2017 00:00,11.617,0,19.6,66.13,1.9
1078,28/08/2017 00:00,11.3,0,20.3,66.25,1.8
1078,29/08/2017 00:00,11.683,0,24,61.21,3.5
1078,30/08/2017 00:00,1.467,0.6,22.6,69.42,3.7
1078,31/08/2017 00:00,2.383,1.1,15.6,79.83,3.4
1078,01/09/2017 00:00,4.883,2.1,15.1,78.71,2.5
1078,02/09/2017 00:00,5.55,0,14.5,76.25,1.8
1078,03/09/2017 00:00,10.25,0,14.6,70.67,1.9
1078,04/09/2017 00:00,7.733,0,17,65.79,4
1078,05/09/2017 00:00,2.533,1.2,20,73.88,3.8
1078,06/09/2017 00:00,2.183,0.9,16.7,70.71,5.8
1078,07/09/2017 00:00,0.75,0,15.6,70.63,4.5
1078,08/09/2017 00:00,0,27,15.7,80.5,6.9
1078,09/09/2017 00:00,1.7,2.9,13.7,85.79,3.9
1078,10/09/2017 00:00,6.15,0.9,14,74.42,5.8
1078,11/09/2017 00:00,3.767,2.6,15,72.88,8.2
1078,12/09/2017 00:00,5.583,3.8,14.2,76.67,6
1078,13/09/2017 00:00,4.7,1.5,15.2,70.83,9.5
1078,14/09/2017 00:00,1.683,10.9,11.9,83.88,7.5
1078,15/09/2017 00:00,2.367,2.5,11.7,83,3.7
1078,16/09/2017 00:00,7.15,0,11.5,77,3.7
1078,17/09/2017 00:00,4.25,0,11.2,77.88,3
1078,18/09/2017 00:00,0.917,9.1,11.3,86.04,3.8
1078,19/09/2017 00:00,3,0.4,11.8,86.21,2.5
1078,20/09/2017 00:00,2.75,0.1,12.4,80.54,2.9
1078,21/09/2017 00:00,9.55,0,13.7,71.88,3.7
1078,22/09/2017 00:00,4.817,0.2,14.6,76.21,2.4
1078,23/09/2017 00:00,4.333,0,14.1,83.71,1.7
1078,24/09/2017 00:00,6.683,0,12.9,82.42,1.7
1078,25/09/2017 00:00,1.367,0,13.9,83.5,1.8
1078,26/09/2017 00:00,0.75,0,14,83.79,1.7
1078,27/09/2017 00:00,8.383,0,14.9,77.75,2.3
1078,28/09/2017 00:00,1.15,1.9,17.6,76.21,3.5
1078,29/09/2017 00:00,5.6,9.5,19.3,80.29,3.6
1078,30/09/2017 00:00,0,12.5,14.1,91.96,2.6
1078,01/10/2017 00:00,6.5,0.3,13.6,74.42,5.8
1078,02/10/2017 00:00,2.583,4.7,16.1,73.46,6.2
1078,03/10/2017 00:00,2.717,0,12.7,79.83,4.6
1078,04/10/2017 00:00,0.483,2.9,12.3,72.79,6
1078,05/10/2017 00:00,3.283,2.7,12.6,77.79,7.6
1078,06/10/2017 00:00,2.683,2.7,10.6,82.5,4.7
1078,07/10/2017 00:00,0,5.5,10.3,85.96,6.7
1078,08/10/2017 00:00,0.417,0.1,12,85,3.1
1078,09/10/2017 00:00,0.1,0.8,11.3,88.54,2.1
1078,10/10/2017 00:00,0.183,0.2,14.2,83.63,4.7
1078,11/10/2017 00:00,0,0,14.7,75.71,5.9
1078,12/10/2017 00:00,4.433,0,14.3,71.92,5.5
1078,13/10/2017 00:00,2.6,0,15.4,81.25,3.6
1078,14/10/2017 00:00,8.933,0,16.3,82.38,3.2
1078,15/10/2017 00:00,9.033,0,17.1,75.33,5
1078,16/10/2017 00:00,8.3,0,18.8,70.58,5.9
1078,17/10/2017 00:00,0,0,15.1,84.96,2.1
1078,18/10/2017 00:00,8.667,0,14.6,79.04,2.5
1078,19/10/2017 00:00,8.35,2.7,16.6,70.79,4.7
1078,20/10/2017 00:00,1.75,3.4,14.6,70.25,6.9
1078,21/10/2017 00:00,0.15,3.7,13.4,73.67,6
1078,22/10/2017 00:00,0,2.9,10.6,80.38,6.2
1078,23/10/2017 00:00,0.85,0.4,11.3,79.75,4.9
1078,24/10/2017 00:00,0,0.4,14.2,89.67,4.9
1078,25/10/2017 00:00,0.283,0.1,15.1,85.88,4.9
1078,26/10/2017 00:00,0.833,3.4,14.3,89.17,2.9
1078,27/10/2017 00:00,3.55,0.3,11.8,79.46,4
1078,28/10/2017 00:00,0,4.7,10.3,84.17,6.6
1078,29/10/2017 00:00,4.233,0.7,10.4,74.42,7.1
1078,30/10/2017 00:00,4.383,0,7.1,77.58,3
1078,31/10/2017 00:00,0.083,0.1,8.5,81.21,3.9
1078,01/11/2017 00:00,3.6,0,10.7,78.21,4.1
1078,02/11/2017 00:00,0.517,0,10,81.75,3.5
1078,03/11/2017 00:00,2.267,0,10,85.58,2.4
1078,04/11/2017 00:00,6.15,2.3,11.2,80.17,5.7
1078,05/11/2017 00:00,1.583,2,8.5,85.38,3.5
1078,06/11/2017 00:00,3.633,0,4.7,87.13,1.5
1078,07/11/2017 00:00,5.55,0,4.3,86.08,1.4
1078,08/11/2017 00:00,0,0,6.8,91.25,1.6
1078,09/11/2017 00:00,0.183,3,7.6,87.21,3.6
1078,10/11/2017 00:00,0.15,1.9,8.1,84.42,5.9
1078,11/11/2017 00:00,0,1.1,6.2,87.88,3.9
1078,12/11/2017 00:00,0.233,1.4,4.9,88.96,3.4
1078,13/11/2017 00:00,4.317,0,5.8,82.58,3.3
1078,14/11/2017 00:00,0.383,0.8,5.4,86.08,3.7
1078,15/11/2017 00:00,0,0.3,8,93.38,3.2
1078,16/11/2017 00:00,0,1.6,8.1,81.54,3.9
1078,17/11/2017 00:00,4.8,0,6.5,83.88,1.9
1078,18/11/2017 00:00,0.733,3.4,4.5,83.38,4.9
1078,19/11/2017 00:00,2.633,2,5.6,85.38,4.5
1078,20/11/2017 00:00,0,12.2,5.8,90,5.4
1078,21/11/2017 00:00,0,2.2,10.3,90.04,6.3
1078,22/11/2017 00:00,4.133,0,11,69.79,7
1078,23/11/2017 00:00,0.15,10.3,12,69.67,7.8
1078,24/11/2017 00:00,0.283,6.6,8.1,89.5,2.6
1078,25/11/2017 00:00,0.6,0.2,4.6,85.29,3.5
1078,26/11/2017 00:00,0.183,0.5,3.4,84.13,5.6
1078,27/11/2017 00:00,0,10.3,5.9,86.04,7.7
1078,28/11/2017 00:00,1,2.2,4.9,86.29,4.7
1078,29/11/2017 00:00,1.833,0,1.8,88.92,2.1
1078,30/11/2017 00:00,0,0.4,2.3,91.63,2.9
1078,01/12/2017 00:00,0.683,0,2.2,87.04,1.9
1078,02/12/2017 00:00,0,0.3,-0.7,94.96,2.1
1078,03/12/2017 00:00,0,4.2,1.3,91.04,3.9
1078,04/12/2017 00:00,0,1.1,5.7,92.33,3.8
1078,05/12/2017 00:00,0,0.3,5.9,85.54,4.5
1078,06/12/2017 00:00,0,0,7,77.13,5.2
1078,07/12/2017 00:00,0,7.2,5.5,77.67,8
1078,08/12/2017 00:00,0.15,9.4,2.6,86.63,6.3
1078,09/12/2017 00:00,0,1.8,0.9,83.63,6.3
